Anno;Codice Regione;Descrizione Regione;Codice ASL territoriale;Denominazione ASL territoriale;Codice Azienda;Codice struttura;Denominazione struttura;Partita IVA;Indirizzo;CAP;Comune;Sigla provincia;Codice Comune;Telefono;Sito web;E-mail;Codice Tipo struttura;Descrizione tipo struttura;Giorno apertura;Mese apertura;Anno apertura;Subcodice struttura interna;Denominazione struttura interna;Partita IVA struttura interna;Indirizzo struttura interna;CAP struttura interna;Comune struttura interna;Sigla provincia struttura interna;Codice Comune struttura interna;Telefono struttura interna;Sito web struttura interna;E-mail struttura interna;Giorno apertura struttura interna;Mese apertura struttura interna;Anno apertura struttura interna
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090632;OSPEDALE FIORENTINO ;06593810481;PIAZZA SANTA MARIA NUOVA 1 ;50122;FIRENZE;FI;048017;055 69381 ;WWW.USLCENTRO.TOSCANA.IT;STAFF.DIREZIONE@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;01;SANTA MARIA NUOVA ;06593810481;P.ZZA S. M. NUOVA 1 ;50122;FIRENZE;FI;048017;055 693811;WWW.USLCENTRO.TOSCANA.IT;DIREZIONESANITARIA.SMN@USLCENTRO.TOSCANA.IT;01;01;1995
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090632;OSPEDALE FIORENTINO ;06593810481;PIAZZA SANTA MARIA NUOVA 1 ;50122;FIRENZE;FI;048017;055 69381 ;WWW.USLCENTRO.TOSCANA.IT;STAFF.DIREZIONE@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;02;OSPEDALE PIERO PALAGI ;06593810481;VIALE MICHELANGELO 41 ;50125;FIRENZE;FI;048017;055 69371 ;WWW.USLCENTRO.TOSCANA.IT;DIREZIONESANITARIA.PALAGI@USLCENTRO.TOSCANA.IT;01;01;1995
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090632;OSPEDALE FIORENTINO ;06593810481;PIAZZA SANTA MARIA NUOVA 1 ;50122;FIRENZE;FI;048017;055 69381 ;WWW.USLCENTRO.TOSCANA.IT;STAFF.DIREZIONE@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;03;OSP. S. GIOVANNI DI DIO TORREGALLI ;06593810481;VIA TORRE GALLI 3 ;50143;FIRENZE;FI;048017;055 6932466 ;WWW.USLCENTRO.TOSCANA.IT;DIREZIONESANITARIA.SGD@USLCENTRO.TOSCANA.IT;01;01;1995
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090632;OSPEDALE FIORENTINO ;06593810481;PIAZZA SANTA MARIA NUOVA 1 ;50122;FIRENZE;FI;048017;055 69381 ;WWW.USLCENTRO.TOSCANA.IT;STAFF.DIREZIONE@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;06;OBLATE AZIENDA SANITARIA FIRENZE ;06593810481;P.ZZA CAREGGI 1;50141;FIRENZE;FI;048017;055 6939813 ;WWW.USLCENTRO.TOSCANA.IT;PSICHIATRIA.OBLATE@USLCENTRO.TOSCANA.IT;01;01;2009
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090642;PRESIDIO OSPEDALIERO ASL 11 EMPOLI ;06593810481;VIALE BOCCACCIO;50053;EMPOLI ;FI;048014;05717021;WWW.USLCENTRO.TOSCANA.IT;DIREZIONESANITARIA.SG@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;2005;02;OSPEDALE S. GIUSEPPE;06593810481;VIALE BOCCACCIO;50053;EMPOLI ;FI;048014;05717021;WWW.USLCENTRO.TOSCANA.IT;DIRGEN@USLCENTRO.TOSCANA.IT;01;01;2005
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090642;PRESIDIO OSPEDALIERO ASL 11 EMPOLI ;06593810481;VIALE BOCCACCIO;50053;EMPOLI ;FI;048014;05717021;WWW.USLCENTRO.TOSCANA.IT;DIREZIONESANITARIA.SG@USLCENTRO.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;2005;03;OSPEDALE SAN PIETRO IGNEO;06593810481;PIAZZA LAVAGNINI;50054;FUCECCHIO;FI;048019;05712691;WWW.USLCENTRO.TOSCANA.IT;DIRGEN@USLCENTRO.TOSCANA.IT;01;01;2005
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;201;090910;FONDAZIONE DON CARLO GNOCCHI - ONLUS;12520870150;VIA DI SCANDICCI;50143;FIRENZE;FI;048017;055 73931 ;WWW.DONGNOCCHI.IT;DIREZIONE.POLOTOSCANA@DONGNOCCHI.IT;3.2;IRCCS privato;01;06;2002;;;;;;;;;;;;;;
2023;090;TOSCANA ;201;AZIENDA USL TOSCANA CENTRO ;903;090903;AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI ;04612750481;LARGO BRAMBILLA, 3;50134;FIRENZE;FI;048017;055 794111;HTTP://WWW.AO-CAREGGI.TOSCANA.IT;AOUC@AOU-CAREGGI.TOSCANA.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;901;090901;AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA;01310860505;VIA ROMA 67 ;56126;PISA ;PI;050026;050 996111;HTTP://WWW.AO-PISA.TOSCANA.IT;SEGRDIRGEN@AO-PISA.TOSCANA.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;901;090906;FONDAZIONE STELLA MARIS - CALAMBRONE;00126240506;VIALE DEL TIRRENO 331 - CALAMBRONE ;56018;PISA ;PI;050026;050 886111;HTTPS://WWW.FSM.UNIPI.IT;DIRGEN@FSM.UNIPI.IT;3.3;IRCCS fondazione;01;09;1970;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;901;090907;FONDAZIONE CNR-RT G. MONASTERIO;01851550507;VIA TRIESTE 41;56126;PISA ;PI;050026;050 3153731 ;HTTP://WWW.FTGM.IT/;PROTOCOLLO.FTGM@PEC.IT;9;Ente di ricerca;01;01;2006;01;FONDAZIONE CNR-RT G. MONASTERIO;01851550507;VIA MORUZZI 1 ;56124;PISA ;PI;050026;050 3153731 ;HTTP://WWW.FTGM.IT/;PROTOCOLLO.FTGM@PEC.IT;01;01;2006
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;901;090907;FONDAZIONE CNR-RT G. MONASTERIO;01851550507;VIA TRIESTE 41;56126;PISA ;PI;050026;050 3153731 ;HTTP://WWW.FTGM.IT/;PROTOCOLLO.FTGM@PEC.IT;9;Ente di ricerca;01;01;2006;02;OSPEDALE DEL CUORE G. PASQUINUCCI;01851550507;VIA AURELIA SUD - MONTEPEPE;54100;PISA ;PI;050026;050 3153731 ;HTTP://WWW.FTGM.IT/;PROTOCOLLO.FTGM@PEC.IT;01;01;2006
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090202;CASA CURA S.CAMILLO FORTE DEI MARMI SRL ;03672790049;VIA P.IGNAZIO DA CARRARA, 37;55042;FORTE DEI MARMI;LU;046013;05847391;WWW.SANCAMILLOFORTE.IT;DIREZIONE@SANCAMILLO.NET;5.1;Casa di cura privata accreditata;01;11;1947;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090203;CASA DI CURA MD BARBANTINI ;01641520331;VIA FOSSO GUIDARIO, 89LOC. BICCHIO;55049;VIAREGGIO;LU;046033;0584396646;;DIREZIONEGENERALE@BARBANTINIVG.IT;5.1;Casa di cura privata accreditata;01;07;1994;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090204;C. DI CURA M.D. BARBANTINI SANTA CHIARA ;01641520331;VIA DEL CALCIO 2;55100;LUCCA;LU;046017;058391971 ;WWW.CLINICABARBANTINI.COM;INFO@CLINICABARBANTINI.COM;5.1;Casa di cura privata accreditata;01;01;1978;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090205;CASA DI CURA S.ZITA ;01025910462;VIA DEL PANIFICIO 13;55100;LUCCA;LU;046017;058346521 ;WWW.CASADICURASANTAZITA.IT;CASACURA.SZITA@TIN.IT;5.1;Casa di cura privata accreditata;01;03;1958;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090206;CASA DI CURA VILLE DI NOZZANO;01148190547;VIA BORDOGNA 144;55100;LUCCA;LU;046017;058354911 ;;VILLEDINOZZANO@NEOMESIA.COM;5.1;Casa di cura privata accreditata;01;02;1948;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090231;CASA DI CURA SUORE DELL'ADDOLORATA ;00245750500;V. MANZONI 13 ;56100;PISA ;PI;050026;050 45075 ;;;5.1;Casa di cura privata accreditata;01;01;1977;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090233;CASA DI CURA PRIVATA SAN ROSSORE S.R.L. ;00125720508;VIALE DELLE CASCINE , 152/F;56122;PISA ;PI;050026;050 586111;WWW.SANROSSORECURA.IT;INFO@SANROSSORECURA.IT;5.2;Casa di cura privata non accreditata;01;02;1978;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090234;CASA DI CURA VILLA TIRRENA ;00245750500;VIA MONTEBELLO 102;57126;LIVORNO;LI;049009;0586263111;;DIREZIONE.VILLATIRRENA@SUOREADDOLORATA.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090241;CEN.S. MARIA ALLA PINETAF. DON GNOCCHI;12520870150;VIA DON GNOCCHI N∞ 24 ;54100;MASSA;MS;045010;05858631;;ADALLAVA@DONGNOCCHI.IT;5.1;Casa di cura privata accreditata;26;08;2008;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090601;PRESIDIO OSPEDALIEROZONA LUNIGIANA;02198590503;SALITA S. FRANCESCO 1/ VIA NAZIONALE;54033;FIVIZZANO;MS;045007;05859401;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1988;01;OSP. S. ANTONIO ABATE FIVIZZANO (MS);02198590503;SALITA S.FRANCESCO 1;54013;FIVIZZANO;MS;045007;05859401;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;01;01;1988
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090601;PRESIDIO OSPEDALIEROZONA LUNIGIANA;02198590503;SALITA S. FRANCESCO 1/ VIA NAZIONALE;54033;FIVIZZANO;MS;045007;05859401;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1988;02;OSP. CIV. S.ANTONIOPONTREMOLI (MS);02198590503;VIA NAZIONALE ;54027;PONTREMOLI;MS;045014;01874621;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;01;01;1988
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090602;PRESIDIO OSPEDALIERO ZONA DELLE APUANE;02198590503;VIA DON MINZONI 3 ;54033;CARRARA;MS;045003;05857671;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1988;01;STABILIMENTO OSPEDALIERO DI CARRARA;02198590503;PIAZZA SACCO E VANZETTI;54033;CARRARA;MS;045003;05856571;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;01;01;1988
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090602;PRESIDIO OSPEDALIERO ZONA DELLE APUANE;02198590503;VIA DON MINZONI 3 ;54033;CARRARA;MS;045003;05857671;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1988;03;OSPEDALEDELLE APUANE;02198590503;VIA MATTEI 21 ;54100;MASSA;MS;045010;05854931;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANPO.MS@USLNORDOVEST.TOSCANA.IT;01;01;1988
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090603;PRESIDIO OSPEDALIERO VALLE DEL SERCHIO;02198590503;VIA DELL'OSPEDALE 3 ;55032;CASTELNUOVO DI GARFAGNANA;LU;046009;05836691;;;1;Ospedale a gestione diretta;01;01;1995;01;STABILIMENTO OSPEDALIERO SANTA CROCE;02198590503;VIA DELL'OSPEDALE 3 ;55032;CASTELNUOVO DI GARFAGNANA;LU;046009;05836691;;;01;01;1995
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090603;PRESIDIO OSPEDALIERO VALLE DEL SERCHIO;02198590503;VIA DELL'OSPEDALE 3 ;55032;CASTELNUOVO DI GARFAGNANA;LU;046009;05836691;;;1;Ospedale a gestione diretta;01;01;1995;02;STABILIMENTO OSPEDALIERO SAN FRANCESCO;02198590503;VIA DEI FRATI ;55051;BARGA;LU;046003;05837290;;;01;01;1995
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090604;PRESIDIO OSPEDALIERO SAN LUCA;02198590503;VIA GUGLIELMO LIPPI FRANCESCONI;55100;LUCCA;LU;046017;05839701;;DIREZIONESANITARIA.LUCCA@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1988;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090609;"PRESIDIO OSPEDALIERO ""S.MARIA MADDALENA""";02198590503;BORGO S.LAZZARO,5 ;56048;VOLTERRA ;PI;050039;058891911 ;;;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090610;"PRESIDIO OSPEDALIERO ""FELICE LOTTI""";02198590503;VIA ROMA,180;56025;PONTEDERA;PI;050029;0587273111;;;1;Ospedale a gestione diretta;01;01;1995;01;P.O. F. LOTTI STABILIMENTO DI PONTEDERA ;02198590503;VIA ROMA,180;56025;PONTEDERA;PI;050029;0587273111;;;01;01;1995
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090610;"PRESIDIO OSPEDALIERO ""FELICE LOTTI""";02198590503;VIA ROMA,180;56025;PONTEDERA;PI;050029;0587273111;;;1;Ospedale a gestione diretta;01;01;1995;02;SPDC AZIENDALE ASL5 ;02198590503;VIA ROMA ;56126;PISA ;PI;050026;050 959774;WWW.USL5.TOSCANA.IT;DIR.GEN@USL5.TOSCANA.IT;18;02;2013
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090613;OSPEDALE LIVORNO;02198590503;VIALE ALFIERI, 36 ;57124;LIVORNO;LI;049009;0586223111;WWW.USLNORDOVEST.TOSCANA.IT;U.DIRSANPO@USL6.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1980;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090614;OSP.ZONA B.VAL DI CECINA VAL DI CORNIA;02198590503;VIA FORLANINI, 24 ;57025;PIOMBINO ;LI;049012;056567111 ;WWW.USLNORDOVEST.TOSCANA.IT;DIREZIONEPO.PB@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1968;01;OSPEDALE DI VILLAMARINA;02198590503;VIA FORLANINI24 ;57025;PIOMBINO ;LI;049012;056567111 ;WWW.USLNORDOVEST.TOSCANA.IT;DIREZIONEPO.PB@USLNORDOVEST.TOSCANA.IT;01;01;1968
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090614;OSP.ZONA B.VAL DI CECINA VAL DI CORNIA;02198590503;VIA FORLANINI, 24 ;57025;PIOMBINO ;LI;049012;056567111 ;WWW.USLNORDOVEST.TOSCANA.IT;DIREZIONEPO.PB@USLNORDOVEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1968;02;OSPEDALE CIVILE DI CECINA;02198590503;VIA MONTANARA 52B ;47023;CECINA ;LI;049007;0586614281;WWW.USLNORDOVEST.TOSCANA.IT;DIREZIONEPO.CE@USLNORDOVEST.TOSCANA.IT;01;01;2020
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090615;OSPEDALE DI PORTOFERRAIO ;02198590503;LOC. S.ROCCO;57037;PORTOFERRAIO;LI;049014;0565926111;WWW.USLNORDOVEST.TOSCANA.IT;DIRSANITARIA.ELBA@USL6.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1980;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090640;OSPEDALE VERSILIA ;02198590503;VIA AURELIA, 335;55043;CAMAIORE ;LU;046005;05846051;;;1;Ospedale a gestione diretta;01;04;2002;;;;;;;;;;;;;;
2023;090;TOSCANA ;202;AZIENDA USL TOSCANA NORD-OVEST;202;090909;AUXILIUM VITAE VOLTERRA SPA;01470000504;BORGO SAN LAZZARO, 5;56048;VOLTERRA ;PI;050039;0588070269;;;8;Istituto qualificato presidio della U.S.L.;01;05;1999;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;902;090902;AZIENDA OSPEDALIERA UNIVERSITARIA SENESE;00388300527;V.LE BRACCI - LOC.LE SCOTTE;53100;SIENA;SI;052032;0577585111;WWW.AO-SIENA.TOSCANA.IT;DIRGEN@AO-SIENA.TOSCANA.IT;2.2;Azienda Ospedaliera integrata con l'Universit‡;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090236;CENTRO CHIRURGICO TOSCANO;01952970513;VIA DEI LECCI, 22 ;52100;AREZZO ;AR;051002;057533351 ;CENTROCHIRURGICOTOSCANO.IT;CASADICURA@CDCPOGGIODELSOLE.IT;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090237;SAN GIUSEPPE HOSPITAL ;08531211004;VIA A. FLEMING, 1/5 ;52100;AREZZO ;AR;051002;057537341 ;;;5.1;Casa di cura privata accreditata;01;11;1977;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090239;RUGANI HOSPITAL SRL ;03831150366;SS 222 CHIANTIGIANA ;53035;MONTERIGGIONI ;SI;052016;0577578311;;;5.1;Casa di cura privata accreditata;01;01;1988;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090618;OSPEDALE DEL CASENTINO;02236310518;VIALE FILIPPO TURATI;52011;BIBBIENA ;AR;051004;05755681;WWW.USLSUDEST.TOSCANA.IT;URP@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090619;OSPEDALE DELLA VALTIBERINA ;02236310518;VIA SANTI DI TITO, 24 ;52037;SANSEPOLCRO ;AR;051034;05757571;WWW.USLSUDEST.TOSCANA.IT;URP@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090621;OSPEDALE AREA ARETINA NORD ;02236310518;VIA P. NENNI;52100;AREZZO ;AR;051002;05753051;WWW.USLSUDEST.TOSCANA.IT;URP@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090623;OSPEDALES.ANDREA MASSA MARITTIMA;02236310518;VIA RISORGIMENTO, 43;58024;MASSA MARITTIMA;GR;053015;0566909111;WWW.USLSUDEST.TOSCANA.IT;DIRGEN@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090624;OSPEDALE DELLE COLLINE DELL'ALBEGNA;02236310518;LUNGOLAGO DEI PESCATORI;58045;ORBETELLO;GR;053018;0564869111;WWW.USLSUDEST.TOSCANA.IT;;1;Ospedale a gestione diretta;01;01;1995;02;OSPEDALE DI ORBETELLO ;02236310518;LUNGOLAGO DEI PESCATORI;58015;ORBETELLO;GR;053018;0564869111;;;01;01;1995
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090624;OSPEDALE DELLE COLLINE DELL'ALBEGNA;02236310518;LUNGOLAGO DEI PESCATORI;58045;ORBETELLO;GR;053018;0564869111;WWW.USLSUDEST.TOSCANA.IT;;1;Ospedale a gestione diretta;01;01;1995;03;OSPEDALE DI PITIGLIANO;02236310518;VIA N.CIACCI, 30;58017;PITIGLIANO;GR;053019;0564618111;;;01;01;1995
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090625;OSPEDALE CIVILE DI CASTEL DEL PIANO;02236310518;VIA DANTE ALIGHIERI ;58033;CASTEL DEL PIANO;GR;053004;0564914568;WWW.USLSUDEST.TOSCANA.IT;;1;Ospedale a gestione diretta;01;01;1995;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090626;OSPEDALE DELLA MISERICORDIA GROSSETO;02236310518;VIA SENESE, 169;58100;GROSSETO ;GR;053011;0564485111;WWW.USLSUDEST.TOSCANA.IT;;1;Ospedale a gestione diretta;01;11;1974;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090634;SERVIZIO PSICHIATRICO DIAGNOSI E CURA ;02236310518;VIALE BRACCI 16;53100;SIENA;SI;052032;0577586276;WWW.USLSUDEST.TOSCANA.IT;PAOLO.MARTINI@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;07;1996;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090637;PRESIDIO OSPEDALIERO AMIATA SENESE ;02236310518;VIA TRENTO;53021;ABBADIA SAN SALVATORE ;SI;052001;05777731;WWW.USLSUDEST.TOSCANA.IT;SIMONETTA.SANSCIANI@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;1999;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090638;OSPEDALE DELL'ALTA VAL D'ELSA;02236310518;LOC.CAMPOSTAGGIA;53036;POGGIBONSI;SI;052022;05779941;WWW.USLSUDEST.TOSCANA.IT;SIMONETTA.SANSCIANI@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;10;2000;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090639;OSPEDALI RIUNITI DELLA VAL DI CHIANA;02236310518;VIA PROVINCIALE MONTEPULCIANO, 5 ;53045;MONTEPULCIANO ;SI;052015;0578713111;WWW.USLSUDEST.TOSCANA.IT;SIMONETTA.SANSCIANI@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;01;2001;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090641;OSPEDALE NUOVO VALDARNO;02236310518;P.DEL VOLONTARIATO 2 LOC. GRUCCIA;52025;MONTEVARCHI ;AR;051026;055 91061 ;WWW.USLSUDEST.TOSCANA.IT;URP@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;01;10;2002;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090643;NUOVO OSPEDALE VALDICHIANA S. MARGHERITA;02236310518;LOC. FRATTA ;52044;CORTONA;AR;051017;05756391;WWW.USLSUDEST.TOSCANA.IT;URP@USLSUDEST.TOSCANA.IT;1;Ospedale a gestione diretta;04;07;2005;;;;;;;;;;;;;;
2023;090;TOSCANA ;203;AZIENDA USL TOSCANA SUD-EST;203;090911;CENTRO RIABILITAZIONE TERRANUOVA B. SPA ;01625140510;PIAZZA VOLONTARIATO 2 ;52025;MONTEVARCHI ;AR;051026;055 9106914 ;WWW.CENTRORIABILITAZIONETERRANUOVA.IT;SEGRETERIA@@CRTSPA.IT;8;Istituto qualificato presidio della U.S.L.;01;04;2004;;;;;;;;;;;;;;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100701;CASA DI CURA VILLA FIORITA;15434171003;VIA XX SETTEMBRE, 55;06124;PERUGIA;PG;054039;075575981;www.casadicuravillafiorita.it;segreteria@casadicuravillafiorita.it;5.1;Casa di cura privata accreditata;01;01;1997;;;;;;;;;;;;;;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100702;Istituto Clinico Porta Sole Casa di Cura;00455310540;VIA DEL GIOCHETTO, 49/55;06122;PERUGIA;PG;054039;075575999;www.clinicaportasole.it;info@porta-sole.it;5.1;Casa di cura privata accreditata;01;01;1997;;;;;;;;;;;;;;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100703;CLINICA LAMI;01517840540;VIA SOLATIA, 3;06121;PERUGIA;PG;054039;0755829946;www.clinicalami.it;urp@clinicalami.it;5.1;Casa di cura privata accreditata;01;01;1997;;;;;;;;;;;;;;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100704;CASA DI CURA LIOTTI;01678940543;VIA SERAFINO SIEPI, 11;06123;PERUGIA;PG;054039;0755721647;www.casadicuraliotti.it;info@casadicuraliotti.it;5.1;Casa di cura privata accreditata;01;01;1997;;;;;;;;;;;;;;
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100801;PRESIDIO OSPEDALIERO ALTO TEVERE;03301860544;VIA LUIGI ANGELINI, 10;06012;CITTA' DI CASTELLO;PG;054013;07585091;www.uslumbria1.gov.it/;aslumbria1@postacert.umbria.it;1;Ospedale a gestione diretta;01;01;1997;01;OSPEDALE DI CITTA` DI CASTELLO ;03301860544;VIA LUIGI ANGELINI, 10;06012;CITTA' DI CASTELLO;PG;054013;07585091;www.uslumbria1.gov.it/;aslumbria1@postacert.umbria.it;01;01;1997
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;201;100801;PRESIDIO OSPEDALIERO ALTO TEVERE;03301860544;VIA LUIGI ANGELINI, 10;06012;CITTA' DI CASTELLO;PG;054013;07585091;www.uslumbria1.gov.it/;aslumbria1@postacert.umbria.it;1;Ospedale a gestione diretta;01;01;1997;02;OSPEDALE DI UMBERTIDE ;03301860544;VIA CAMILLO B. CAVOUR 40;06019;UMBERTIDE;PG;054056;0759415944;www.uslumbria1.gov.it/;aslumbria1@postacert.umbria.it;01;01;1997
